VISA;TITRE;REALISATEUR;PRODUCTEURS;DEVIS;GENRE;EOF;RANG;ASR;PAYANTE;CLAIR;NATIONALITE;Date;DECOMPOSITION;AIDES
126628;BLANCANIEVES;BERGER Pablo;ARTE FRANCE CINEMA / NOODLES PRODUCTION;5 001 480,00;Fiction;;2;avant;;;Espagne/France;2011;Espagne -80 / France-20;Sofica
127180;DELICATESSE (LA);FOENKINOS David / FOENKINOS Stephane;2 4 7 FILMS / FRANCE 2 CINEMA / STUDIOCANAL;6 870 776,00;Fiction;;1 / 1;;;F2;France;2011;France-100;Sofica,Crédit D'impot
123457;EMILIE JOLIE;NIELSEN Francis / CHATEL Philippe;2D/3D ANIMATIONS / BELOKAN PRODUCTIONS / CINEA / TELE IMAGES PRODUCTIONS;3 917 988,00;Animation;;2 / 1;;;;France;2011;France-100;Sofica,Crédit D'impot,Aide Régionale
124495;EYES FIND EYES;FERNANDEZ Jean-Manuel / WILLIAMS Sean Price;ALFAMA FILMS PRODUCTION;186 701,00;Fiction;;1 / 1;;;;France;2011;France-100;
127175;MAINS ARMÉES;JOLIVET Pierre;2 4 7 FILMS / FRANCE 2 CINEMA / MARS FILMS;8 319 394,00;Fiction;;3;;;F2;France;2011;France-100;Sofica,Crédit D'impot
126513;PINOCCHIO;D'ALO Enzo;2D/3D ANIMATIONS;7 378 162,00;Animation;;3;;;;Italie/Luxembourg/Belgique/France;2011;Italie -50 / Luxembourg-30 / Belgique-10 / France-10;Sofica,Aide Régionale
130908;TOUR DE GUET (LA);ESMER Pelin;ARIZONA FILMS;941 685,00;Fiction;;3;;;;Turquie/France/Allemagne;2011;Turquie -63 / France-19 / Allemagne-18;
128140;3 coeurs;JACQUOT Benoît;ARTE FRANCE CINEMA / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / RECTANGLE PRODUCTIONS / WILD BUNCH;7,14;Fiction;;3;;;Arte;France/Allemagne/Belgique;2013;France-64 / Allemagne-17 / Belgique-17;Sofica,Crédit D'impot,Aide Régionale
125353;Ames de papier (Les);LANNOO Vincent;LIAISON CINEMATOGRAPHIQUE;3,60;Fiction;;3;;;;Belgique/Luxembourg/France;2013;Belgique-54 / Luxembourg-28 / France-16;Sofica
135646;Babysitting;BENAMOU Nicolas / LACHAUX Philippe;AXEL FILMS / CINEFRANCE 1888 / GOOD LAP PRODUCTION / MADAME FILMS;3,48;Fiction;;2 / 1;;;;France;2013;France-100;Sofica,Crédit D'impot
135430;Barbecue;LAVAINE Eric;CINEFRANCE 1888 / SAME PLAYER / STUDIOCANAL / TF1 FILMS PRODUCTION;9,70;Fiction;;3;;;TF1;France;2013;France-100;Crédit D'impot
138346;Deux femmes;GLAGOLEVA Vera;REZO PRODUCTIONS;1,83;Fiction;;3;;;;Russie/Lettonie/France;2013;Russie-66 / Lettonie-18 / France-14;
135282;El Nino;MONZON Daniel;LA FERME PRODUCTIONS;7,15;Fiction;;3;;;;Espagne/France;2013;Espagne-90 / France-10;
135701;Fiston;BOURDIAUX Pascal;M6 FILMS / MONKEY PACK FILMS / SOCIETE NOUVELLE DE DISTRIBUTION;7,47;Fiction;;2;;;M6 M6 W9;France;2013;France-100;Crédit D'impot,Aide Régionale
132068;Quête du loup sauvage (La);BERTRAND Jean-Michel;ADR PRODUCTIONS;0,55;Docu;;2;;;;France;2013;France-100;Crédit D'impot,Aide Régionale
135424;Vénus à la fourrure (La);POLANSKI Roman;RP PRODUCTIONS;7,85;Fiction;;3;;;;France/Pologne;2013;France-80 / Pologne-20;Sofica,Crédit D'impot
136726;Wolf totem;ANNAUD Jean-Jacques;REPERAGE;23,43;Fiction;;3;;;;Chine/France;2013;Chine-80 / France-20;
133508;11,6;GODEAU Philippe;ALICELEO - AUTEURS LIVRES SCENARIO POUR L'ECRITURE AUDIOVISUELLE / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / PAN-EUROPEENNE / SOMEBODY PRODUCTION / WILD BUNCH;9 519 878,00;Fiction;;2;;;F3;France;2012;France-100;Sofica,Crédit D'impot
126701;ANDRE ROBILLARD, EN CHEMIN;IMBERT Henri-François;LIBRE COURS;444 252,00;Documentaire;;3;;;;France;2012;France-100;Crédit D'impot,Aide Régionale
132320;AU-DELA DES COLLINES;MUNGIU Christian;FRANCE 3 CINEMA / WHY NOT PRODUCTIONS;2 972 876,00;Fiction;;3;;;F3;Roumanie/France/Belgique;2012;Roumanie-65 / France-25 / Belgique-10;
131529;MON PÈRE VA ME TUER;CIPRI Daniele;BABE FILMS;1 999 639,00;Fiction;;3;;;;Italie/France;2012;Italie-90 / France-10;
132340;MOSKOVITCH, MON AMOUR;SHAHBAZYAN Aram;ARAPROD;304 563,00;Fiction;;1;;;;France/Armenie/Russie;2012;France-50 / Armenie-35 / Russie-15;
133669;POST PARTUM;NOELS Delphine;LES PRODUCTIONS BALTHAZAR;2 860 000,00;Fiction;;1;;;;Belgique/Luxembourg/France;2012;Belgique-55 / Luxembourg-35 / France-10;
127804;QU'ILS REPOSENT EN REVOLTE (DES FIGURES DE GUERRE I);GEORGE Sylvain;NOIR PRODUCTION;82 960,00;Documentaire;;1;après;;;France;2012;France-100;
131815;TAHRIR, PLACE DE LA LIBERATION;SAVONA Stefano;PICOFILMS;107 803,00;Documentaire;;3;après;;;France;2012;France-100;
127544;11 FLEURS;XIAOSHUAI Wang;ARTE FRANCE CINEMA / BORSALINO PRODUCTIONS / MANEKI FILMS;1 600 000,00;Fiction;;3;;;;Chine/France;2010;Chine-65 / France-35;
124952;A BOUT PORTANT;CAVAYE Fred;GAUMONT / LGM FILMS / TF1 FILMS PRODUCTION;10 797 086,00;Fiction;;2;;;;France;2010;France-100;Crédit D'impot
123556;DERNIERS JOURS A JERUSALEM;ABU-WAHEL Tawfik;CABIRIA FILMS / SOPHIE DULAC PRODUCTIONS;841 313,00;Fiction;;2;;;;Israel/France;2010;Israel-70 / France-30;
124371;MINEURS 27;AUROUET Tristan;MANNY FILMS / MILLIMAGES / ONYX FILMS;3 021 634,00;Fiction;;3;;;;France;2010;France-100;Crédit D'impot,Aide Régionale
121175;MONDE EN CHANTIER;KOWALSKI Lech;REVOLT CINEMA;802 960,00;Documentaire;;3;avant;;;France/Pologne;2010;France-80 / Pologne-20;Crédit D'impot
125756;OU VA LA NUIT ?;PROVOST Martin;CHRISTMAS IN JULY / F COMME FILM;4 502 985,00;Fiction;;3;;;;France/Belgique;2010;France-80 / Belgique -20;Sofica,Crédit D'impot,Aide Régionale
128266;TROIS MOUSQUETAIRES (LES);ANDERSON Paul;NEF-PRODUCTIONS;58 477 176,00;Fiction;;3;;;;Allemagne/France/Grande Bretagne;2010;Allemagne-60 / France-20 / Grande Bretagne-20;
120876;UN ETE BRULANT;GARREL Philippe;RECTANGLE PRODUCTIONS / WILD BUNCH;3 100 000,00;Fiction;;3;avant;;;France/Italie/Suisse;2010;France-64 / Italie-26 / Suisse-11;Sofica,Crédit D'impot,Aide Régionale
120166;UNE FOLLE ENVIE;JEANJEAN Bernard;LES FILMS DU KIOSQUE / SOCIETE NOUVELLE DE DISTRIBUTION;5 370 373,00;Fiction;;3;;;;France;2010;France-100;Sofica,Crédit D'impot
146747;Bois (Le);DREXEL Claus;DAISY DAY FILMS;588 759,00;Docu;OUI;3;avant;;;France;2018;France-100;Crédit D'impot
146690;Cahier noir (Le);SARMIENTO Valeria;ALFAMA FILMS PRODUCTION;1 562 027,00;Fiction;OUI;3;;CINE+;;Portugal/France;2018;Portugal-65 / France-35;
147599;C'est la vie;RAMBALDI Julien;RÉCIFILMS;5 995 347,00;Fiction;OUI;3;;C+ Ciné+;F2;France;2018;France-100;Sofica,Crédit D'impot
149666;Chant du rossignol (Le);LETAIEF Ibrahim;OFFSHORE;618 513,00;Fiction;NON;2;;;;Tunisie/France;2018;Tunisie-80 / France-20;
145824;Cordillère des songes (La);GUZMAN Patricio;ATACAMA PRODUCTIONS;1 193 231,00;Docu;OUI;3;;Ciné+;Arte;France;2018;France-100;Crédit D'impot,Aide Régionale
148247;Lukas (ex The bouncer);LECLERCQ Julien;LABYRINTHE FILMS ET ATCHAFALAYA FILMS;7 506 409,00;Fiction;OUI;3;;C+ Ciné+;C8;France/Belgique;2018;France-61 / Belgique-39;Sofica
149600;Municipaux (trop c'est trop) (Les);CARRIERE Eric / GINIBRE Francis;WAITING FOR CINÉMA;6 791 977,00;Fiction;OUI;2 / 2;;C+ Ciné+;C8;France;2018;France-100;Crédit D'impot,Aide Régionale
148604;Portrait de la jeune fille en feu;SCIAMMA Céline;LILIES FILMS;4 862 654,00;Fiction;OUI;3;avant;C+ Ciné+;Arte;France;2018;France-100;Sofica,Crédit D'impot,Aide Régionale
148019;Prison (La);ODIOT Alice;UNITÉ DE PRODUCTION;482 637,00;Docu;OUI;1;avant;;;France;2018;France-100;Sofica,Crédit D'impot,Aide Régionale
131730;Quand on crie au loup;BERRY Marilou;WONDER FILMS ET LA PETITE REINE PRODUCTION;3 601 710,00;Fiction;OUI;2;;C+ Ciné+;;France;2018;France-100;Crédit D'impot
148468;Quand tu danses;CHOLLAT Ladislas;FEDERATION PICTURES ET PATHÉ FILMS;5 668 235,00;Fiction;OUI;1;;OCS;M6 W9;France;2018;France-100;Sofica,Crédit D'impot
148877;Tamara Vol.2;CASTAGNETTI Alexandre;ELEPHANT STORY;6 587 362,00;Fiction;OUI;3;;OCS Ciné+;M6 W9;France/Belgique;2018;France-90 / Belgique-10;Crédit D'impot
149223;Un fils;BARSAOUI Mehdi;DOLCE VITA FILMS ET 13 PRODUCTIONS;885 779,00;Fiction;NON;1;;;;Tunisie/France;2018;Tunisie-55 / France-45;Aide Régionale
148897;Vérité (…) (La);KOREEDA Hirokazu;3B;6 911 841,00;Fiction;OUI;3;avant;C+ Ciné+;F3;France;2018;France-100;Sofica,Crédit D'impot,Aide Régionale
147193;A l'abordage;BRAC Guillaume;BATHYSPHÈRE PRODUCTIONS;392 943,00;Docu;OUI;3;;Ciné+;;France;2017;France-100;Sofica,Crédit D'impot,Aide Régionale
146751;Achille, Hector, Héraclès... furent des adolescents comme les autres;MILANO Helene;YSES PRODUCTIONS;130 525,00;Docu;OUI;2;;;;France;2017;France-100;Aide Régionale
143844;Barbara;AMALRIC Mathieu;WAITING FOR CINÉMA ET ALICÉLÉO;4 933 303,00;Fiction;OUI;3;avant;C+;F2;France;2017;France-100;Sofica,Crédit D'impot,Aide Régionale
145849;Dany;DAMIENS François;CHI-FOU-MI PRODUCTIONS;6 492 440,00;Fiction;OUI;1;;C+ Ciné+;TF1 C8;France/Belgique;2017;France-55 / Belgique-45;
144330;En attendant les hirondelles;MOUSSAOUI Karim;LFP - LES FILMS PELLÉAS;1 546 487,00;Fiction;OUI;1;;;Arte;France/Allemagne/Algérie;2017;France-58 / Allemagne-22 / Algérie-20;
139932;Holy Lands;STHERS Amanda;PM SA;6 340 696,00;Fiction;NON;3;;C+ Ciné+;C8;France;2017;France-100;
147162;Inès et Pedro;FERREIRA Antonio;MOVIE PARTNERS IN MOTION FILM;882 000,00;Fiction;NON;3;;;;Portugal/France;2017;Portugal-75 / France-25;
146050;Intruse (L');DI COSTANZO Leonardo;CAPRICCI PRODUCTION;2 042 019,00;Fiction;NON;2;;;;Italie/France/Suisse;2017;Italie-70 / France-15 / Suisse-15;
120118;Love Addict;BELLOCQ Franck;MY FAMILY ET DAVIS FILMS;9 105 598,00;Fiction;OUI;1;;OCS Ciné+;M6 W9;France;2017;France-100;Sofica,Crédit D'impot
145860;Mes provinciales;CIVEYRAC Jean-Paul;MOBY DICK FILMS;720 000,00;Fiction;OUI;3;après;Ciné+;;France;2017;France-100;Crédit D'impot
145588;Mission Pays Basque (ex : Espadrilles);BERNARD Ludovic;PARADIS FILMS;2 730 561,00;Fiction;OUI;2;;;;France;2017;France-100;Crédit D'impot
144349;Nuit a dévoré le monde (La);ROCHER Dominique;HAUT ET COURT;2 989 241,00;Fiction;OUI;2;;C+ Ciné+;;France;2017;France-100;Sofica,Crédit D'impot
145571;The devil outside;HULME Andrew;THE JOKERS FILMS;1 941 248,00;Fiction;NON;2;;;;Grande Bretagne/France;2017;Grande Bretagne-79 / France-21;Sofica
146375;Tout le monde debout;DUBOSC Franck;GAUMONT;10 023 312,00;Fiction;OUI;1;;OCS Ciné+;TF1 TMC;France;2017;France-100;Sofica,Crédit D'impot
146181;Un amour impossible;CORSINI Catherine;CHAZ PRODUCTIONS;7 517 512,00;Fiction;OUI;3;avant;C+ Ciné+;F3;France;2017;France-100;Sofica,Crédit D'impot,Aide Régionale
147565;Un autre monde;BRIZE Stéphane;NORD-OUEST FILMS;4 185 165,00;Fiction;OUI;3;avant;OCS Ciné+;F3;France;2017;France-100;Sofica,Crédit D'impot,Aide Régionale
126318;Un profil pour deux (ex #Flora 63);ROBELIN Stephane;ICI & LA PRODUCTIONS;4 450 655,00;Fiction;OUI;3;;;;Allemagne/France/Belgique;2017;Allemagne-59 / France-30 / Belgique-11;
129307;Carnivores (Les);RENIER Yannick / RENIER Jeremie;CHI-FOU-MI PRODUCTIONS;3 993 109,00;Fiction;OUI;1 / 1;;C+ Ciné+;;France/Belgique;2016;France-84 / Belgique-16;Sofica,Crédit D'impot,Aide Régionale
142293;Gueule du loup (La);SEGUR Jerome;ZED ZOOETHNOLOGICAL DOCUMENTARIES;316 052,00;Docu;OUI;1;;;;France;2016;France-100;
118185;Mécanique de l'ombre (La);KRUITHOF Thomas;24 25 FILMS;5 148 833,00;Fiction;OUI;1;;C+ OCS;;France/Belgique;2016;France-64 / Belgique-36;Sofica
142733;Passade;APRIKIAN Gorune;ARAPROD;653 461,00;Fiction;OUI;1;;;;France;2016;France-100;Crédit D'impot,Aide Régionale
144577;Secret de Hiroshi Amano (Le);LABRUNE Jeanne;CDP;1 220 002,00;Fiction;OUI;3;;;F3;France/Cambodge;2016;France-90 / Cambodge-10;Crédit D'impot
107958;10EME CHAMBRE, INSTANTS D'AUDIENCE;DEPARDON Raymond;FRANCE 2 CINEMA / PALMERAIE ET DESERT;1 376 033,00;Documentaire;;3;avant;;;France;2003;France-100;
107893;COMME UNE IMAGE;JAOUI Agnès;FRANCE 2 CINEMA / LES FILMS A4 / LUMIERE (TIERS FERME) / STUDIOCANAL / STUDIOCANAL IMAGE (TIERS FERME);11 733 667,00;Fiction;;2;;;;France/Italie;2003;France-90 / Italie-10;
107986;DOUBLE ZERO;PIRES Gérard;4 MECS A LUNETTES PRODUCTION / 4 MECS EN BASKETS PRODUCTION / LA PETITE REINE / LA PETITE REINE (TIERS FERME) / M6 FILMS;19 823 203,00;Fiction;;3;;;;France/Grande Bretagne;2003;France-80 / Grande Bretagne-20;
99138;NATHALIE;FONTAINE Anne;DD PRODUCTIONS / FRANCE 2 CINEMA / LES FILMS ALAIN SARDE / STUDIOCANAL;7 345 375,00;Fiction;;3;;;;France/Espagne;2003;France-90 / Espagne-10;Sofica
107159;PASSIONS;COURANT Gerard;LES FILMS D'ICI;591 100,00;Documentaire;;3;avant;;;France;2003;France-100;
101832;QUAND LA MER MONTE;MOREAU Yolande / PORTE Gilles;OGNON PICTURES;1 525 000,00;Fiction;;1;avant;;;France/Belgique;2003;France-70 / Belgique-30;
105776;RIVIERES POURPRES 2 (LES);DAHAN Olivier;EUROPACORP / STUDIOCANAL / STUDIOLEGENDE (TIERS FERME) / TF1 FILMS PRODUCTION TELEVISION FRANCAISE 1 FILMS PRODUCTION;20 970 000,00;Fiction;;3;;;;France/Italie/Grande Bretagne;2003;France-70 / Italie-15 / Grande Bretagne-14;
105947;TERRE ET CENDRES;RAHIMI Atiq;FRANCE 3 CINEMA / LES FILMS DU LENDEMAIN;3 216 290,00;Fiction;;1;;;;France;2003;France-100;
108836;VIPERE AU POING;DE BROCA Philippe;FRANCE 3 CINEMA / RAMONA PRODUCTIONS / REZO PRODUCTIONS;7 001 221,00;Fiction;;3;;;;France/Grande Bretagne;2003;France-79 / Grande Bretagne-20;Sofica
128032;A CŒUR OUVERT;LAINE Marion;FRANCE 3 CINEMA / MANCHESTER FILMS / MK2 / THELMA FILMS;3 991 167,00;Fiction;;3;;;F3;France;2011;France-100;Sofica,Crédit D'impot,Aide Régionale
129505;AU CAS OÙ JE N'AURAIS PAS LA PALME D'OR;COHEN Renaud;LES FILMS DE LA BOSSE;179 418,00;Fiction;;2;;;;France;2011;France-100;
127852;AUX YEUX DE TOUS;JIMENEZ Cedric / DUPREY Arnaud;D8 FILMS / LORETTE PRODUCTIONS / MADE IN PUB;1 480 060,00;Fiction;;2 / 1;;;DIRECT 8;France;2011;France-100;Sofica,Crédit D'impot
128198;BONSAI;JIMENEZ Cristian;ROUGE INTERNATIONAL;443 440,00;Fiction;;2;;;;Chili/France;2011;Chili -76 / France-24;
129365;COMME UN HOMME;NEBBOU Safy;DIAPHANA FILMS / FRANCE 3 CINEMA;5 458 710,00;Fiction;;3;;;F3;France/Luxembourg/Belgique;2011;France-62 / Luxembourg-28 / Belgique-10;Sofica
130592;DES ESCARGOTS ET DES HOMMES;GIURGIU Tudor;AGAT FILMS ET CIE;1 219 286,00;Fiction;;2;;;;Roumanie/France;2011;Roumanie -75 / France-25;Sofica
126224;DESSINE-TOI…;PORTE Gilles;3B;489 224,00;Documentaire;;2;;;;France;2011;France-100;
130035;ENFANTS À LOUER (BAMBINI IN AFFITO);PINELLI Carlo Alberto;TAKAMI PRODUCTIONS;1 504 919,00;Fiction;;3;;;;Italie/France;2011;Italie -80 / France-20;Aide Régionale
128172;INCENDIES;VILLENEUVE Denis;TS PRODUCTIONS;4 355 955,00;Fiction;;3;;;;Canada/France;2011;Canada -90 / France-10;
130291;INDIGNADOS;GATLIF Tony;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / EUROWIDE FILM PRODUCTION / HERODIADE VI / PRINCES PRODUCTION;977 566,00;Documentaire;;3;;;;France;2011;France-100;Crédit D'impot
129919;LOVE IS ALL YOU NEED;BIER Susanne;ARTE FRANCE CINEMA / SLOT MACHINE / ZENTROPA INTERNATIONAL FRANCE;5 618 668,00;Fiction;;3;;;ARTE;Danemark/Suede/France/Allemagne/Italie;2011;Danemark -48 / Suede-14 / France-13 / Allemagne-13 / Italie-10;
130154;MARIAGE BOULETTE;DANTEC Frederic;MADE IN PM / NOTA BENE PRODUCTIONS;1 240 721,00;Fiction;;1;;;;France;2011;France-100;Crédit D'impot
131381;QISSA;SINGH Anup;CINE SUD PROMOTION;2 238 599,00;Fiction;;2;;;;Allemagne/Inde/France/Pays Bas;2011;Allemagne -52 / Inde-26 / France-10 / Pays Bas-10;
125122;THE HUNTERS;BRIANT Chris;HUMAL;2 307 832,00;Fiction;;1;;;;France;2011;France-100;Aide Régionale
140156;Etage du dessous (L');MUNTEAN Radu;LES FILMS DE L'APRES MIDI;1,19;Fiction;;3;;;;Roumanie/France/Allemagne/Suède;2014;Roumanie-58 / France-17 / Allemagne-15 / Suède-10;Sofica
132948;Front du Wakhan (Le);COGITORE Clement;KAZAK PRODUCTIONS;2,45;Fiction;;1;avant;OCS;;France/Belgique;2014;France-86 / Belgique-14;Sofica,Crédit D'impot
137630;Hasta manana;VIDAL Olivier / MAGGIANI Sebastien;ADHESIVE PRODUCTION;0,51;Fiction;;2 / 1;;;;France;2014;France-100;
128760;Je vous souhaite d'être follement aimée;LECOMTE Ounie;GLORIA FILMS PRODUCTION;2,15;Fiction;;2;avant;Ciné+;;France;2014;France-100;Sofica,Crédit D'impot
129577;Ladygrey;CHOQUART Alain;LE BUREAU FILMS;3,25;Fiction;;1;avant;C+ OCS;;France/Belgique/Afrique Du Sud;2014;France-59 / Belgique-20 / Afrique Du Sud-20;Sofica
127032;Papa ou maman d'abord ?;BOURBOULON Martin;CHAPTER 2 / LOMA NASHA FILMS / M6 FILMS / PATHE PRODUCTION;12,84;Fiction;;1;;C+ Ciné+;M6 W9;France;2014;France-100;Sofica,Crédit D'impot
139703;Ponts de Sarajevo (Les);BEGIC Aida / COSTA Pedro / DI COSTANZO Leonardo / GODARD Jean-Luc / KALEV Kamen / LE BESCO Isild / LOZNITSA Serguei / MARRA Vicenzo / MEIER Ursula / PUIU Cristi / RECHA Marc / SCHANELEC Angela / PERISIC Vladimir;CINETEVE / FRANCE 2 CINEMA / ORANGE STUDIO;2,20;Fiction;;3 / 3 / 3 / 3 / 3 / 3 / 3 / 3 / 3 / 3 / 3 / 3 / 2;;;F2;Bosnie/France/Suisse/Italie/Portugal/Allemagne;2014;Bosnie-31 / France-23 / Suisse-14 / Italie-13 / Portugal-9 / Allemagne-11;
135011;Salto mortale;KOZAKIEWIEZ Guillaume;GROUPE GALACTICA / LES PRODUCTIONS VIVEMENT LUNDI;0,26;Docu;;2;;;;France/Suisse;2014;France-80 / Suisse-20;Aide Régionale
138776;Verdon secret;BERTRAND Francois;CAMERA LUCIDA PRODUCTIONS;1,64;Docu;;1;;;;France;2014;France-100;Crédit D'impot
119058;ARRIVANTS (LES);CHAGNARD Patrice / BORIES Claudine;AUDIOVISUEL MULTIMEDIA INTERNATIONAL PRODUCTION / LES FILMS D'ICI / LES FILMS DU PAROTIER;648 042,00;Documentaire;;3;avant;;;France;2008;France-100;Crédit D'impot,Aide Régionale
118602;BONOBOS;TIXIER Alain;LES FILMS DU REVE / MC4 / SOCIETE NOUVELLE DE DISTRIBUTION / TF1 DROITS AUDIOVISUELS;2 700 000,00;Documentaire;;1;;;;France/Canada;2008;France-85 / Canada-15;
112967;BOUQUET FINAL;DELGADO Michel;FRANCE 3 CINEMA / GAUMONT / LES FILMS DU WORSO;8 000 000,00;Fiction;;1;;;;France;2008;France-100;Crédit D'impot
113869;COMPLICES;MERMOUD Frederic;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / TABO TABO FILMS;3 354 000,00;Fiction;;1;;;;France/Suisse;2008;France-72 / Suisse-27;
119480;CRIME EST NOTRE AFFAIRE (LE);LAFAURIE Nathalie / THOMAS Pascal;AH VICTORIA FILMS / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA / LES FILMS FRANCAIS / STUDIOCANAL;9 743 085,00;Fiction;;3;;;;France;2008;France-100;Crédit D'impot,Aide Régionale
114865;DIX MILLIONS DE CENTIMES;DERRAIS Bachir;PALESTRO FILMS;351 300,00;Fiction;;1;après;;;France;2008;France-100;
120925;FOLLE HISTOIRE D'AMOUR DE SIMON ESKENAZY (LA);ZILBERMANN Jean-Jacques;ADVA FILMS / AGAT FILMS ET CIE / ARTE FRANCE CINEMA / BAC FILMS;3 801 630,00;Fiction;;3;avant;;;France;2008;France-100;Sofica,Crédit D'impot
117469;OPÉRA AU BOUT DU MONDE (L');PAES Cesar;LATERIT PRODUCTIONS;497 866,00;Documentaire;;3;;;;France/Belgique;2008;France-82 / Belgique-17;
118440;ORPAILLEUR;BARRAT Marc;FRANCE 3 CINEMA / MAT FILMS;2 830 854,00;Fiction;;1;;;;France;2008;France-100;Sofica,Crédit D'impot,Aide Régionale
120490;ROBE DU SOIR (LA);AZIZA Myriam;CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / MILLE ET UNE PRODUCTIONS;1 701 660,00;Fiction;;2;avant;;;France;2008;France-100;Aide Régionale
119953;ULTIMATUM;TASMA Alain;CIPANGO FILMS / EUROPACORP TELEVISION / FRANCE 3 CINEMA / ORANGE STUDIO;3 109 705,00;Fiction;;1;;;;France/Israel/Belgique/Italie;2008;France-70 / Israel-10 / Belgique-10 / Italie-10;Sofica
112631;BRONZÉS 3 (LES) - AMIS POUR LA VIE;LECONTE Patrice;FCF / SCA 1 / STUDIOCANAL / TF1 FILMS PRODUCTION;35 056 049,00;Fiction;;3;;;;France;2005;France-100;Crédit D'impot
112436;FAUTEUILS D'ORCHESTRE;THOMPSON Danièle;G FILMS / RADIS FILMS PRODUCTIONS / STUDIOCANAL / TF1 FILMS PRODUCTION / THELMA FILMS;8 688 629,00;Fiction;;3;;;;France;2005;France-100;Crédit D'impot,Aide Régionale
111976;FILLE DU JUGE (LA);KAREL William;ARTE FRANCE CINEMA / INSTITUT NATIONAL DE L' AUDIOVISUEL / ROCHE PRODUCTIONS SARL;1 200 823,00;Documentaire;;3;;;;France;2005;France-100;Sofica,Crédit D'impot
111982;HOMME QUI RÊVAIT D'UN ENFANT (L');GLEIZE Delphine;LES PRODUCTIONS BALTHAZAR;1 010 512,00;Fiction;;2;;;;France;2005;France-100;Sofica,Crédit D'impot,Aide Régionale
111757;JE VOUS TROUVE TRES BEAU;MERGAULT Isabelle;FILM PAR FILM / FRANCE 2 CINEMA / GAUMONT / STUDIOCANAL;6 659 813,00;Fiction;;1;;;;France;2005;France-100;Sofica,Crédit D'impot
113602;LOVE ET SES PETITS DESASTRES;KESHISHIAN Alek;EUROPACORP;10 574 571,00;Fiction;;3;;;;Grande Bretagne/France;2005;Grande Bretagne-65 / France-35;
112131;O JÉRUSALEM;CHOURAQUI Elie;FRANCE 2 CINEMA / LES FILMS DE L'INSTANT;19 430 000,00;Fiction;;3;;;;France/Grece/Grande Bretagne/Italie/Israel;2005;France-34 / Grece-24 / Grande Bretagne-20 / Italie-10 / Israel-9;
109207;OLIVER TWIST;POLANSKI Roman;RP FILMS / RP PRODUCTIONS;50 052 027,00;Fiction;;3;;;;France/Republique Tcheque/Grande Bretagne;2005;France-50 / Republique Tcheque-30 / Grande Bretagne-20;
112904;PERSÉPOLIS;PARONNAUD Vincent / SATRAPI Marjane;2 4 7 FILMS / DIAPHANA DISTRIBUTION / FRANCE 3 CINEMA;6 061 115,00;Animation;;1;avant;;;France;2005;France-100;Sofica,Crédit D'impot,Aide Régionale
113458;RUE SANTA FÉ;CASTILLO Carmen;LES FILMS D'ICI;637 153,00;Documentaire;;1;avant;;;France/Chili/Belgique;2005;France-58 / Chili-21 / Belgique-20;
133078;BELLE ENDORMIE (LA);BELLOCCHIO Marco;BABE FILMS;4 810 000,00;Fiction;;3;;;;Italie/France;2012;Italie-90 / France-10;Sofica
131765;BLOCHER, UNE VIE;BRON Jean-Stephane;JOUROR FILMS / LFP;729 360,00;Documentaire;;3;;;;Suisse/France;2012;Suisse-85 / France-15;
134246;CHA CHA CHA;RISI Marco;BABE FILMS;3 609 308,00;Fiction;;3;;;;Italie/France;2012;Italie-80 / France-20;
133347;EXTRAVAGANT VOYAGE DU JEUNE ET PRODIGIEUX T.S. SPIVET (L');JEUNET Jean-Pierre;EPITHETE FILMS / FRANCE 2 CINEMA / GAUMONT / TAPIOCA FILMS;26 811 216,00;Fiction;;3;;;F2;France/Canada;2012;France-80 / Canada-20;
131945;LAYLA FOURIE;MARAIS Pia;CINEMA DEFACTO;2 940 918,00;Fiction;;3;;;;Allemagne/Afrique Du Sud/France/Pays Bas;2012;Allemagne-47 / Afrique Du Sud-24 / France-15 / Pays Bas-11;
133521;LOVE LOVE LOVE;MERCIER Bruno;LES FRAISES SAUVAGES;98 010,00;Fiction;;1;;;;France;2012;France-100;
131784;NANA;MASSADIAN Valérie;GAÏJIN;244 208,00;Fiction;;1;;;;France;2012;France-100;Aide Régionale
131225;NATIONAL GALLERY;WISEMAN Frédérick;IDEALE AUDIENCE;858 598,00;Documentaire;;3;avant;;;France;2012;France-100;Crédit D'impot
135056;PAPA MARECHAL;EBOUE Fabrice / STEKETEE Lionel;CHEZ FELIX / LEGENDE FILMS / M6 FILMS / MARS FILMS / PEOPLEFORCINEMA PRODUCTIONS;9 700 540,00;Fiction;;2 / 2;;;M6 W9;France;2012;France-100;Crédit D'impot
133558;THE LAST DAYS;PASTOR Alex / PASTOR David;LES FILMS DU LENDEMAIN;5 001 862,00;Fiction;;2 / 2;;;;Espagne/France;2012;Espagne-90 / France-10;
